Network,N_Nodes,Density,Rigidity,Hidden_Ratio,Target_Bucket,Target_Node,Target_Value,Exact_SDP,Exact_Time_sec,Exact_Peak_Memory_MB,MCMC_Mean_SDP,MCMC_Variance,MCMC_Avg_Time_sec,MCMC_Peak_Memory_MB,Absolute_Error,PT_MCMC_Mean_SDP,PT_MCMC_Variance,PT_MCMC_Avg_Time_sec,PT_Peak_Memory_MB,PT_Absolute_Error
bn_n50_w6_rigid_extreme.bif,50,6,rigid_extreme,0.25,0.5,X33,1,0.5403464163698725,0.035265207290649414,0.526885986328125,0.5384,0.00030444000000000055,1.3004430770874023,0.12246990203857422,0.0019464163698724724,0.5365,0.0003398499999999999,5.60258116722107,0.2543783187866211,0.003846416369872485
bn_n50_w6_rigid_extreme.bif,50,6,rigid_extreme,0.25,0.6,X33,1,0.6281331024497747,0.0348207950592041,0.5465011596679688,0.6288,0.012251760000000002,1.4310036897659302,0.12742137908935547,0.0006668975502253094,0.6378,0.0006193599999999999,6.037564373016357,0.2800436019897461,0.009666897550225317
bn_n50_w6_rigid_extreme.bif,50,6,rigid_extreme,0.25,0.7,X33,1,0.6531041897741845,0.03937125205993652,0.648223876953125,0.6505,0.00032665000000000065,1.666956090927124,0.14361858367919922,0.002604189774184529,0.6538,0.00033456000000000056,7.158820223808289,0.30707836151123047,0.0006958102258155519
bn_n50_w6_rigid_extreme.bif,50,6,rigid_extreme,0.25,0.8,X33,1,0.8344542949579095,0.03643512725830078,0.5638885498046875,0.8324,0.00015624000000000028,1.6435728549957276,0.13233470916748047,0.0020542949579094305,0.8351,0.00011229000000000021,6.780471920967102,0.33173179626464844,0.0006457050420904942
bn_n50_w6_rigid_extreme.bif,50,6,rigid_extreme,0.25,0.9,X33,1,0.8884015001065751,0.03901791572570801,0.6503372192382812,0.8826,0.0005276400000000009,1.9835587024688721,0.14148998260498047,0.005801500106575097,0.8894,0.00010764000000000021,8.184797644615173,0.3413829803466797,0.0009984998934248202
bn_n50_w6_rigid_extreme.bif,50,6,rigid_extreme,0.25,1.0,X33,1,0.957796536969181,0.03514266014099121,0.5487442016601562,0.9584000000000001,2.5440000000000044e-05,1.5285501956939698,0.12773418426513672,0.0006034630308191513,0.9587999999999999,2.4760000000000044e-05,6.617833352088928,0.30147457122802734,0.0010034630308188852
bn_n50_w6_concentrated_bias_low.bif,50,6,concentrated_bias_low,0.25,0.4,X45,1,0.39421691982707,0.0421602725982666,0.658905029296875,0.3899,7.809000000000014e-05,1.676906418800354,0.14887523651123047,0.004316919827069998,0.388,0.00025239999999999985,7.226062178611755,0.3183622360229492,0.006216919827070011
bn_n50_w6_concentrated_bias_low.bif,50,6,concentrated_bias_low,0.25,0.5,X45,1,0.5364012973107455,0.04397082328796387,0.5880355834960938,0.5378000000000001,6.736000000000011e-05,1.9884470224380493,0.13450145721435547,0.0013987026892545718,0.5394,0.00020904000000000034,8.523488926887513,0.36139965057373047,0.0029987026892545066
bn_n50_w6_concentrated_bias_low.bif,50,6,concentrated_bias_low,0.25,0.6,X45,1,0.5704530687772806,0.04802989959716797,0.7359695434570312,0.5785,0.00021004999999999944,2.072154402732849,0.16007518768310547,0.008046931222719378,0.5676000000000001,0.0001596399999999991,8.933169150352478,0.3899106979370117,0.002853068777280532
bn_n50_w6_concentrated_bias_low.bif,50,6,concentrated_bias_low,0.25,0.7,X45,1,0.6900199099300562,0.04112744331359863,0.5980300903320312,0.6904,0.00017383999999999905,1.6481604814529418,0.12909221649169922,0.0003800900699437726,0.6923,0.00012040999999999957,7.082676100730896,0.3268718719482422,0.0022800900699437854
bn_n50_w6_concentrated_bias_low.bif,50,6,concentrated_bias_low,0.25,0.8,X45,1,0.844697763122997,0.0452427864074707,0.6770172119140625,0.8494999999999999,0.00013485000000000024,1.7650972843170165,0.14019298553466797,0.0048022368770028745,0.8482000000000001,9.076000000000017e-05,7.450407552719116,0.3403158187866211,0.0035022368770030177
bn_n50_w6_concentrated_bias_low.bif,50,6,concentrated_bias_low,0.25,0.9,X45,1,0.8569847872765043,0.04460406303405762,0.697174072265625,0.8535,9.825000000000018e-05,2.0833722829818724,0.16376018524169922,0.003484787276504253,0.8585,2.2450000000000037e-05,8.819484448432922,0.4055013656616211,0.0015152127234957513
bn_n50_w6_concentrated_bias_low.bif,50,6,concentrated_bias_low,0.25,1.0,X45,1,0.9904421851698045,0.03884720802307129,0.6209793090820312,0.9911,5.8900000000000105e-06,1.6806716918945312,0.14039134979248047,0.0006578148301954467,0.9908999999999999,9.090000000000018e-06,7.194374704360962,0.32944393157958984,0.00045781483019535774
bn_n50_w6_rigid_moderate.bif,50,6,rigid_moderate,0.25,0.4,X15,1,0.39743032770825043,0.04368925094604492,0.636077880859375,0.3987,0.00018520999999999994,1.734204602241516,0.13753795623779297,0.0012696722917495684,0.40969999999999995,0.00015860999999999973,7.499249196052551,0.3250417709350586,0.012269672291749523
bn_n50_w6_rigid_moderate.bif,50,6,rigid_moderate,0.25,0.5,X15,1,0.5280274078391308,0.029653072357177734,0.5665512084960938,0.5291,0.00011089000000000021,1.6532582759857177,0.12751293182373047,0.0010725921608691902,0.5213,9.641000000000018e-05,6.901052451133728,0.3318319320678711,0.006727407839130839
bn_n50_w6_rigid_moderate.bif,50,6,rigid_moderate,0.25,0.6,X15,1,0.6022599064521078,0.03717184066772461,0.5090560913085938,0.5984,0.00012544000000000024,1.2440688848495483,0.11187267303466797,0.003859906452107764,0.6025,0.0003354500000000006,5.323227500915527,0.2808971405029297,0.00024009354789222837
bn_n50_w6_rigid_moderate.bif,50,6,rigid_moderate,0.25,0.7,X15,1,0.7466265733547796,0.028542041778564453,0.6474990844726562,0.753,0.0001708000000000003,1.748155450820923,0.13659191131591797,0.006373426645220448,0.7546,0.0001692400000000003,7.377329659461975,0.32439708709716797,0.007973426645220494
bn_n50_w6_rigid_moderate.bif,50,6,rigid_moderate,0.25,0.8,X15,1,0.7666421098539485,0.03762316703796387,0.58905029296875,0.7620000000000001,0.0002512000000000004,1.4471654176712037,0.12343120574951172,0.004642109853948417,0.7681,0.00014069000000000023,6.243916606903076,0.2761831283569336,0.001457890146051466
bn_n50_w6_rigid_moderate.bif,50,6,rigid_moderate,0.25,0.9,X15,1,0.9398035709860408,0.03563737869262695,0.5477676391601562,0.9399,5.308999999999947e-05,1.6468818426132201,0.12518596649169922,9.642901395912062e-05,0.9381,3.588999999999954e-05,7.064180040359497,0.30173397064208984,0.0017035709860407922
bn_n50_w6_rigid_moderate.bif,50,6,rigid_moderate,0.25,1.0,X15,1,0.9990038683802301,0.04418754577636719,0.6308670043945312,0.9992000000000001,1.5600000000000026e-06,1.942959451675415,0.14489269256591797,0.00019613161976994586,0.9995,4.5000000000000093e-07,8.231812810897827,0.35399913787841797,0.0004961316197699128
bn_n50_w6_spread_bias_low.bif,50,6,spread_bias_low,0.25,0.7,X6,1,0.6789605382421262,0.027546167373657227,0.6558456420898438,0.6844,0.000233639999999999,1.6483205318450929,0.13353252410888672,0.005439461757873798,0.6769000000000001,0.00035468999999999887,6.966771531105041,0.30022239685058594,0.002060538242126153
bn_n50_w6_spread_bias_low.bif,50,6,spread_bias_low,0.25,0.8,X6,1,0.8052810362688957,0.03230428695678711,0.5286178588867188,0.7999,0.00011348999999999958,1.6190372467041017,0.12999248504638672,0.005381036268895634,0.8009999999999999,0.0001697999999999993,6.878987741470337,0.3053274154663086,0.004281036268895755
bn_n50_w6_spread_bias_low.bif,50,6,spread_bias_low,0.25,0.9,X6,1,0.9465405238143606,0.03769564628601074,0.6290969848632812,0.9455,3.084999999999982e-05,1.6881170511245727,0.12715435028076172,0.0010405238143605944,0.95,2.4400000000000044e-05,7.201204133033753,0.32339000701904297,0.003459476185639354
bn_n50_w6_spread_bias_low.bif,50,6,spread_bias_low,0.25,1.0,X6,1,1.0,0.033338069915771484,0.5127639770507812,1.0,0.0,1.4263438701629638,0.12548351287841797,0.0,1.0,0.0,6.077288722991943,0.29014110565185547,0.0
bn_n50_w6_uncertain_moderate.bif,50,6,uncertain_moderate,0.25,0.4,X1,1,0.43026033593163887,0.04044365882873535,0.6897354125976562,0.4333,0.00015881000000000028,1.6724316596984863,0.13472270965576172,0.0030396640683611476,0.4263,0.00022241000000000006,7.1977287292480465,0.3221731185913086,0.003960335931638859
bn_n50_w6_uncertain_moderate.bif,50,6,uncertain_moderate,0.25,0.5,X1,1,0.5167891722874289,0.02331852912902832,0.5916824340820312,0.5117,0.00027461000000000054,1.537441658973694,0.13141155242919922,0.005089172287428889,0.5165000000000001,0.00011785000000000021,6.549866008758545,0.29966259002685547,0.0002891722874288627
bn_n50_w6_uncertain_moderate.bif,50,6,uncertain_moderate,0.25,0.6,X1,1,0.6161388736735743,0.046652793884277344,0.6650238037109375,0.6251,0.00017249000000000032,1.7120224237442017,0.13578319549560547,0.00896112632642565,0.6203999999999998,0.0001762400000000003,7.207805871963501,0.32552623748779297,0.004261126326425502
bn_n50_w6_uncertain_moderate.bif,50,6,uncertain_moderate,0.25,0.7,X1,1,0.739514287493814,0.04077792167663574,0.6379776000976562,0.7365999999999999,9.704000000000017e-05,1.6034204483032226,0.13115215301513672,0.0029142874938140606,0.7285,0.00018785000000000034,6.816821432113647,0.31708812713623047,0.011014287493813946
bn_n50_w6_uncertain_moderate.bif,50,6,uncertain_moderate,0.25,0.8,X1,1,0.8118394239420565,0.03507542610168457,0.5495834350585938,0.8078000000000001,0.0001871599999999989,1.404598879814148,0.12275981903076172,0.004039423942056475,0.8148,0.00018515999999999902,5.999157500267029,0.2687368392944336,0.0029605760579434204
bn_n50_w6_uncertain_moderate.bif,50,6,uncertain_moderate,0.25,0.9,X1,1,0.8503124219160219,0.03969287872314453,0.5716094970703125,0.8494999999999999,9.225000000000017e-05,1.1449783802032472,0.11225414276123047,0.0008124219160219326,0.8499999999999999,0.0001924000000000003,4.790377855300903,0.2276144027709961,0.00031242191602198766
bn_n50_w6_uncertain_moderate.bif,50,6,uncertain_moderate,0.25,1.0,X1,1,1.0,0.04137444496154785,0.6503829956054688,1.0,0.0,1.6417221546173095,0.12617778778076172,0.0,1.0,0.0,7.001512479782105,0.30964183807373047,0.0
bn_n50_w6_spread_bias_high.bif,50,6,spread_bias_high,0.25,0.4,X17,1,0.4053137935220622,0.03591752052307129,0.6588668823242188,0.40359999999999996,0.00010063999999999985,1.613747811317444,0.13772106170654297,0.0017137935220622458,0.40730000000000005,0.0003798099999999997,6.9713900804519655,0.3493490219116211,0.0019862064779378463
bn_n50_w6_spread_bias_high.bif,50,6,spread_bias_high,0.25,0.5,X17,1,0.4839277150216995,0.047658443450927734,0.7587738037109375,0.4816,0.00011403999999999982,2.1994700193405152,0.15487194061279297,0.002327715021699539,0.4891,0.00012048999999999994,9.480651092529296,0.43232250213623047,0.005172284978300468
bn_n50_w6_spread_bias_high.bif,50,6,spread_bias_high,0.25,0.6,X17,1,0.600693660489381,0.04681706428527832,0.9035797119140625,0.6041999999999998,0.00014476000000000026,2.0851439476013183,0.15220165252685547,0.00350633951061885,0.5964,0.00022884000000000042,8.891782975196838,0.4071378707885742,0.004293660489380957
bn_n50_w6_spread_bias_high.bif,50,6,spread_bias_high,0.25,0.7,X17,1,0.732852209216204,0.037577152252197266,0.5616989135742188,0.7326,0.00024204000000000044,1.551831889152527,0.12667369842529297,0.0002522092162039469,0.7373000000000001,0.0001992100000000003,6.526940488815308,0.3005666732788086,0.004447790783796091
bn_n50_w6_spread_bias_high.bif,50,6,spread_bias_high,0.25,0.8,X17,1,0.8052079488552986,0.03898930549621582,0.5839080810546875,0.8061,0.00019608999999999908,1.7371912240982055,0.13656902313232422,0.0008920511447014778,0.799,0.0002445999999999992,7.415482783317566,0.3241147994995117,0.006207948855298517
bn_n50_w6_spread_bias_high.bif,50,6,spread_bias_high,0.25,0.9,X17,1,0.8956584253119619,0.051195383071899414,0.9121246337890625,0.9042999999999999,8.041000000000013e-05,2.0361275911331176,0.14088726043701172,0.008641574688037945,0.8981,0.00025009000000000045,8.746514081954956,0.3786191940307617,0.002441574688038073
bn_n50_w6_spread_bias_high.bif,50,6,spread_bias_high,0.25,1.0,X17,1,0.9973219689465875,0.03644251823425293,0.5770492553710938,0.9972,3.1600000000000057e-06,1.473315143585205,0.13288402557373047,0.00012196894658755841,0.9971,2.2900000000000043e-06,6.267417311668396,0.30395030975341797,0.0002219689465875474
bn_n50_w6_uncertain_strong.bif,50,6,uncertain_strong,0.25,0.4,X24,1,0.38254956881394314,0.04217648506164551,0.9243850708007812,0.3825,0.0002190500000000001,2.0925396919250487,0.15516185760498047,4.956881394313495e-05,0.3886,0.0002046399999999999,8.851382207870483,0.3561239242553711,0.006050431186056859
bn_n50_w6_uncertain_strong.bif,50,6,uncertain_strong,0.25,0.5,X24,1,0.4837536759107515,0.040602922439575195,0.6595687866210938,0.4842000000000001,0.00023815999999999998,1.6435556888580323,0.14293956756591797,0.00044632408924855094,0.4835999999999999,0.00028844,6.913305234909058,0.3381633758544922,0.00015367591075160503
bn_n50_w6_uncertain_strong.bif,50,6,uncertain_strong,0.25,0.6,X24,1,0.5805013152354873,0.04268503189086914,0.7121734619140625,0.5752999999999999,0.00020620999999999915,1.7263876438140868,0.13146495819091797,0.0052013152354873915,0.5868,0.0004977600000000002,7.185039114952088,0.3164510726928711,0.006298684764512674
bn_n50_w6_uncertain_strong.bif,50,6,uncertain_strong,0.25,0.7,X24,1,0.679308389014592,0.047196149826049805,0.91973876953125,0.6785000000000002,0.00020264999999999975,1.99771409034729,0.16026592254638672,0.0008083890145917927,0.6869999999999999,0.000249199999999999,8.472201132774353,0.36928844451904297,0.007691610985407937
bn_n50_w6_uncertain_strong.bif,50,6,uncertain_strong,0.25,0.8,X24,1,0.7833621466462027,0.03897809982299805,0.6657485961914062,0.7971,7.069000000000012e-05,1.6925929546356202,0.16681957244873047,0.013737853353797291,0.7815,0.00016425000000000028,7.084743642807007,0.31115245819091797,0.001862146646202767
bn_n50_w6_uncertain_strong.bif,50,6,uncertain_strong,0.25,0.9,X24,1,0.8678508709285621,0.04190373420715332,0.6983261108398438,0.8648,8.556000000000015e-05,1.8685631990432738,0.16945934295654297,0.003050870928562044,0.8698,8.256000000000014e-05,7.81588876247406,0.3698606491088867,0.0019491290714379605
bn_n50_w6_uncertain_strong.bif,50,6,uncertain_strong,0.25,1.0,X24,1,1.0,0.04833817481994629,0.7049331665039062,1.0,0.0,1.8856757402420044,0.17177867889404297,0.0,1.0,0.0,7.997196006774902,0.3525114059448242,0.0
bn_n50_w6_uniform.bif,50,6,uniform,0.25,0.4,X44,1,0.3856973390789773,0.0372922420501709,0.9034194946289062,0.3751,0.0010964899999999997,1.8965119123458862,0.15236949920654297,0.010597339078977308,0.3771,0.0004984899999999997,8.090985679626465,0.3619871139526367,0.008597339078977306
bn_n50_w6_uniform.bif,50,6,uniform,0.25,0.5,X44,1,0.489540734395372,0.042330026626586914,0.660980224609375,0.49720000000000003,0.0006713600000000006,1.9327733039855957,0.14660167694091797,0.0076592656046280405,0.48550000000000004,0.0005640500000000002,8.193146061897277,0.3717641830444336,0.004040734395371948
bn_n50_w6_uniform.bif,50,6,uniform,0.25,0.6,X44,1,0.6334899036624988,0.04284310340881348,0.6784133911132812,0.6367,0.0003276100000000006,1.9313647031784058,0.14939403533935547,0.003210096337501245,0.6355999999999999,0.0001498400000000003,8.211202216148376,0.41729259490966797,0.002110096337501144
bn_n50_w6_uniform.bif,50,6,uniform,0.25,0.7,X44,1,0.7145998521835356,0.04643607139587402,0.9095230102539062,0.7019,0.00023428999999999936,2.1191577911376953,0.14645671844482422,0.012699852183535643,0.7077999999999999,8.816000000000015e-05,8.977272987365723,0.42115306854248047,0.006799852183535737
bn_n50_w6_uniform.bif,50,6,uniform,0.25,0.8,X44,1,0.7595847696013557,0.045327186584472656,0.6937332153320312,0.7525999999999999,0.0002198400000000004,1.8834821224212646,0.18318462371826172,0.006984769601355745,0.7534,0.00017404000000000033,7.933907747268677,0.3817319869995117,0.006184769601355722
bn_n50_w6_uniform.bif,50,6,uniform,0.25,0.9,X44,1,0.897895180238452,0.03894352912902832,0.5956497192382812,0.898,0.00010380000000000018,1.6691614151000977,0.17287731170654297,0.00010481976154796957,0.8961,0.00010689000000000019,6.97913875579834,0.2985105514526367,0.0017951802384520432
bn_n50_w6_uniform.bif,50,6,uniform,0.25,1.0,X44,1,1.0,0.03768014907836914,0.5159683227539062,1.0,0.0,1.2031363725662232,0.11272716522216797,0.0,1.0,0.0,5.021799230575562,0.23571300506591797,0.0
